ID,Prompt,Relation,Image,Type,Agree
20,a robot kicking a teacup,kicking,a_robot_kicking_a_teacup_image_7.png,Agentic,0.0
20,a robot kicking a teacup,kicking,a_robot_kicking_a_teacup_image_8.png,Agentic,0.0
20,a robot kicking a teacup,kicking,a_robot_kicking_a_teacup_image_9.png,Agentic,0.0
20,a robot kicking a teacup,kicking,a_robot_kicking_a_teacup_image_10.png,Agentic,1.0
20,a blanket near a teacup,near,a_blanket_near_a_teacup_image_1.png,Physical,1.0
20,a blanket near a teacup,near,a_blanket_near_a_teacup_image_2.png,Physical,0.0
20,a blanket near a teacup,near,a_blanket_near_a_teacup_image_3.png,Physical,1.0
20,a blanket near a teacup,near,a_blanket_near_a_teacup_image_4.png,Physical,1.0
20,a blanket near a teacup,near,a_blanket_near_a_teacup_image_5.png,Physical,0.0
20,a blanket near a teacup,near,a_blanket_near_a_teacup_image_6.png,Physical,1.0
20,a blanket near a teacup,near,a_blanket_near_a_teacup_image_7.png,Physical,1.0
20,a blanket near a teacup,near,a_blanket_near_a_teacup_image_8.png,Physical,0.0
20,a blanket near a teacup,near,a_blanket_near_a_teacup_image_9.png,Physical,1.0
20,a blanket near a teacup,near,a_blanket_near_a_teacup_image_10.png,Physical,1.0
20,a blanket in a bowl,in,a_blanket_in_a_bowl_image_1.png,Physical,1.0
20,a blanket in a bowl,in,a_blanket_in_a_bowl_image_2.png,Physical,1.0
20,a blanket in a bowl,in,a_blanket_in_a_bowl_image_3.png,Physical,1.0
20,a blanket in a bowl,in,a_blanket_in_a_bowl_image_4.png,Physical,1.0
20,a blanket in a bowl,in,a_blanket_in_a_bowl_image_5.png,Physical,1.0
20,a blanket in a bowl,in,a_blanket_in_a_bowl_image_6.png,Physical,1.0
20,a blanket in a bowl,in,a_blanket_in_a_bowl_image_7.png,Physical,1.0
20,a blanket in a bowl,in,a_blanket_in_a_bowl_image_8.png,Physical,1.0
20,a blanket in a bowl,in,a_blanket_in_a_bowl_image_9.png,Physical,1.0
20,a blanket in a bowl,in,a_blanket_in_a_bowl_image_10.png,Physical,1.0
20,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_1.png,Agentic,0.0
20,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_2.png,Agentic,0.0
20,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_3.png,Agentic,0.0
20,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_4.png,Agentic,0.0
20,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_5.png,Agentic,0.0
20,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_6.png,Agentic,0.0
20,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_7.png,Agentic,0.0
20,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_8.png,Agentic,0.0
20,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_9.png,Agentic,0.0
20,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_10.png,Agentic,0.0
20,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_1.png,Agentic,0.0
20,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_2.png,Agentic,0.0
20,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_3.png,Agentic,0.0
20,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_4.png,Agentic,1.0
20,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_5.png,Agentic,0.0
20,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_6.png,Agentic,0.0
20,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_7.png,Agentic,1.0
20,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_8.png,Agentic,0.0
20,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_9.png,Agentic,0.0
20,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_10.png,Agentic,0.0
20,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_1.png,Agentic,1.0
20,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_2.png,Agentic,1.0
20,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_3.png,Agentic,0.0
20,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_4.png,Agentic,1.0
20,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_5.png,Agentic,1.0
20,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_6.png,Agentic,0.0
20,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_7.png,Agentic,1.0
20,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_8.png,Agentic,0.0
20,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_9.png,Agentic,1.0
20,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_10.png,Agentic,1.0
20,a child pulling a box,pulling,a_child_pulling_a_box_image_1.png,Agentic,0.0
20,a child pulling a box,pulling,a_child_pulling_a_box_image_2.png,Agentic,0.0
20,a child pulling a box,pulling,a_child_pulling_a_box_image_3.png,Agentic,0.0
20,a child pulling a box,pulling,a_child_pulling_a_box_image_4.png,Agentic,0.0
20,a child pulling a box,pulling,a_child_pulling_a_box_image_5.png,Agentic,1.0
20,a child pulling a box,pulling,a_child_pulling_a_box_image_6.png,Agentic,0.0
20,a child pulling a box,pulling,a_child_pulling_a_box_image_7.png,Agentic,0.0
20,a child pulling a box,pulling,a_child_pulling_a_box_image_8.png,Agentic,0.0
20,a child pulling a box,pulling,a_child_pulling_a_box_image_9.png,Agentic,0.0
20,a child pulling a box,pulling,a_child_pulling_a_box_image_10.png,Agentic,0.0
20,a monkey hindering a monkey,hindering,a_monkey_hindering_a_monkey_image_1.png,Agentic,0.0
20,a monkey hindering a monkey,hindering,a_monkey_hindering_a_monkey_image_2.png,Agentic,0.0
20,a monkey hindering a monkey,hindering,a_monkey_hindering_a_monkey_image_3.png,Agentic,0.0
20,a monkey hindering a monkey,hindering,a_monkey_hindering_a_monkey_image_4.png,Agentic,0.0
20,a monkey hindering a monkey,hindering,a_monkey_hindering_a_monkey_image_5.png,Agentic,0.0
20,a monkey hindering a monkey,hindering,a_monkey_hindering_a_monkey_image_6.png,Agentic,0.0
20,a monkey hindering a monkey,hindering,a_monkey_hindering_a_monkey_image_7.png,Agentic,0.0
20,a monkey hindering a monkey,hindering,a_monkey_hindering_a_monkey_image_8.png,Agentic,0.0
20,a monkey hindering a monkey,hindering,a_monkey_hindering_a_monkey_image_9.png,Agentic,0.0
20,a monkey hindering a monkey,hindering,a_monkey_hindering_a_monkey_image_10.png,Agentic,0.0
20,a box hanging over a bowl,hanging over,a_box_hanging_over_a_bowl_image_1.png,Physical,0.0
20,a box hanging over a bowl,hanging over,a_box_hanging_over_a_bowl_image_2.png,Physical,0.0
20,a box hanging over a bowl,hanging over,a_box_hanging_over_a_bowl_image_3.png,Physical,0.0
20,a box hanging over a bowl,hanging over,a_box_hanging_over_a_bowl_image_4.png,Physical,0.0
20,a box hanging over a bowl,hanging over,a_box_hanging_over_a_bowl_image_5.png,Physical,0.0
20,a box hanging over a bowl,hanging over,a_box_hanging_over_a_bowl_image_6.png,Physical,0.0
20,a box hanging over a bowl,hanging over,a_box_hanging_over_a_bowl_image_7.png,Physical,1.0
20,a box hanging over a bowl,hanging over,a_box_hanging_over_a_bowl_image_8.png,Physical,1.0
20,a box hanging over a bowl,hanging over,a_box_hanging_over_a_bowl_image_9.png,Physical,0.0
20,a box hanging over a bowl,hanging over,a_box_hanging_over_a_bowl_image_10.png,Physical,0.0
20,a bowl on a box,on,a_bowl_on_a_box_image_1.png,Physical,1.0
20,a bowl on a box,on,a_bowl_on_a_box_image_2.png,Physical,1.0
20,a bowl on a box,on,a_bowl_on_a_box_image_3.png,Physical,1.0
20,a bowl on a box,on,a_bowl_on_a_box_image_4.png,Physical,1.0
20,a bowl on a box,on,a_bowl_on_a_box_image_5.png,Physical,1.0
20,a bowl on a box,on,a_bowl_on_a_box_image_6.png,Physical,1.0
20,a bowl on a box,on,a_bowl_on_a_box_image_7.png,Physical,1.0
20,a bowl on a box,on,a_bowl_on_a_box_image_8.png,Physical,1.0
20,a bowl on a box,on,a_bowl_on_a_box_image_9.png,Physical,1.0
20,a bowl on a box,on,a_bowl_on_a_box_image_10.png,Physical,1.0
20,a man hindering a robot,hindering,a_man_hindering_a_robot_image_1.png,Agentic,0.0
20,a man hindering a robot,hindering,a_man_hindering_a_robot_image_2.png,Agentic,0.0
20,a man hindering a robot,hindering,a_man_hindering_a_robot_image_3.png,Agentic,0.0
20,a man hindering a robot,hindering,a_man_hindering_a_robot_image_4.png,Agentic,0.0
20,a man hindering a robot,hindering,a_man_hindering_a_robot_image_5.png,Agentic,0.0
20,a man hindering a robot,hindering,a_man_hindering_a_robot_image_6.png,Agentic,0.0
20,a man hindering a robot,hindering,a_man_hindering_a_robot_image_7.png,Agentic,0.0
20,a man hindering a robot,hindering,a_man_hindering_a_robot_image_8.png,Agentic,0.0
20,a man hindering a robot,hindering,a_man_hindering_a_robot_image_9.png,Agentic,0.0
20,a man hindering a robot,hindering,a_man_hindering_a_robot_image_10.png,Agentic,0.0
20,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_1.png,Physical,1.0
20,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_2.png,Physical,0.0
20,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_3.png,Physical,0.0
20,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_4.png,Physical,1.0
20,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_5.png,Physical,1.0
20,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_6.png,Physical,1.0
20,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_7.png,Physical,1.0
20,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_8.png,Physical,1.0
20,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_9.png,Physical,0.0
20,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_10.png,Physical,0.0
20,a woman pulling a monkey,pulling,a_woman_pulling_a_monkey_image_1.png,Agentic,1.0
20,a woman pulling a monkey,pulling,a_woman_pulling_a_monkey_image_2.png,Agentic,1.0
20,a woman pulling a monkey,pulling,a_woman_pulling_a_monkey_image_3.png,Agentic,1.0
20,a woman pulling a monkey,pulling,a_woman_pulling_a_monkey_image_4.png,Agentic,0.0
20,a woman pulling a monkey,pulling,a_woman_pulling_a_monkey_image_5.png,Agentic,1.0
20,a woman pulling a monkey,pulling,a_woman_pulling_a_monkey_image_6.png,Agentic,0.0
20,a woman pulling a monkey,pulling,a_woman_pulling_a_monkey_image_7.png,Agentic,1.0
20,a woman pulling a monkey,pulling,a_woman_pulling_a_monkey_image_8.png,Agentic,1.0
20,a woman pulling a monkey,pulling,a_woman_pulling_a_monkey_image_9.png,Agentic,1.0
20,a woman pulling a monkey,pulling,a_woman_pulling_a_monkey_image_10.png,Agentic,1.0
20,a blanket covering a cylinder,covering,a_blanket_covering_a_cylinder_image_1.png,Physical,0.0
20,a blanket covering a cylinder,covering,a_blanket_covering_a_cylinder_image_2.png,Physical,1.0
20,a blanket covering a cylinder,covering,a_blanket_covering_a_cylinder_image_3.png,Physical,1.0
20,a blanket covering a cylinder,covering,a_blanket_covering_a_cylinder_image_4.png,Physical,1.0
20,a blanket covering a cylinder,covering,a_blanket_covering_a_cylinder_image_5.png,Physical,1.0
20,a blanket covering a cylinder,covering,a_blanket_covering_a_cylinder_image_6.png,Physical,1.0
20,a blanket covering a cylinder,covering,a_blanket_covering_a_cylinder_image_7.png,Physical,1.0
20,a blanket covering a cylinder,covering,a_blanket_covering_a_cylinder_image_8.png,Physical,1.0
20,a blanket covering a cylinder,covering,a_blanket_covering_a_cylinder_image_9.png,Physical,1.0
20,a blanket covering a cylinder,covering,a_blanket_covering_a_cylinder_image_10.png,Physical,1.0
20,a robot helping a robot,helping,a_robot_helping_a_robot_image_1.png,Agentic,0.0
20,a robot helping a robot,helping,a_robot_helping_a_robot_image_2.png,Agentic,0.0
20,a robot helping a robot,helping,a_robot_helping_a_robot_image_3.png,Agentic,0.0
20,a robot helping a robot,helping,a_robot_helping_a_robot_image_4.png,Agentic,0.0
20,a robot helping a robot,helping,a_robot_helping_a_robot_image_5.png,Agentic,0.0
20,a robot helping a robot,helping,a_robot_helping_a_robot_image_6.png,Agentic,0.0
20,a robot helping a robot,helping,a_robot_helping_a_robot_image_7.png,Agentic,0.0
20,a robot helping a robot,helping,a_robot_helping_a_robot_image_8.png,Agentic,0.0
20,a robot helping a robot,helping,a_robot_helping_a_robot_image_9.png,Agentic,0.0
20,a robot helping a robot,helping,a_robot_helping_a_robot_image_10.png,Agentic,1.0
20,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_1.png,Physical,1.0
20,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_2.png,Physical,0.0
20,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_3.png,Physical,0.0
20,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_4.png,Physical,0.0
20,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_5.png,Physical,0.0
20,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_6.png,Physical,1.0
20,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_7.png,Physical,0.0
20,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_8.png,Physical,0.0
20,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_9.png,Physical,0.0
20,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_10.png,Physical,0.0
20,a teacup near a box,near,a_teacup_near_a_box_image_1.png,Physical,1.0
20,a teacup near a box,near,a_teacup_near_a_box_image_2.png,Physical,1.0
20,a teacup near a box,near,a_teacup_near_a_box_image_3.png,Physical,1.0
20,a teacup near a box,near,a_teacup_near_a_box_image_4.png,Physical,1.0
20,a teacup near a box,near,a_teacup_near_a_box_image_5.png,Physical,1.0
20,a teacup near a box,near,a_teacup_near_a_box_image_6.png,Physical,1.0
20,a teacup near a box,near,a_teacup_near_a_box_image_7.png,Physical,1.0
20,a teacup near a box,near,a_teacup_near_a_box_image_8.png,Physical,1.0
20,a teacup near a box,near,a_teacup_near_a_box_image_9.png,Physical,1.0
20,a teacup near a box,near,a_teacup_near_a_box_image_10.png,Physical,1.0
20,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_1.png,Physical,0.0
20,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_2.png,Physical,0.0
20,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_3.png,Physical,0.0
20,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_4.png,Physical,0.0
20,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_5.png,Physical,0.0
20,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_6.png,Physical,0.0
20,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_7.png,Physical,0.0
20,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_8.png,Physical,0.0
20,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_9.png,Physical,1.0
20,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_10.png,Physical,0.0
20,a teacup near a bowl,near,a_teacup_near_a_bowl_image_1.png,Physical,1.0
20,a teacup near a bowl,near,a_teacup_near_a_bowl_image_2.png,Physical,1.0
20,a teacup near a bowl,near,a_teacup_near_a_bowl_image_3.png,Physical,1.0
20,a teacup near a bowl,near,a_teacup_near_a_bowl_image_4.png,Physical,1.0
20,a teacup near a bowl,near,a_teacup_near_a_bowl_image_5.png,Physical,1.0
20,a teacup near a bowl,near,a_teacup_near_a_bowl_image_6.png,Physical,1.0
20,a teacup near a bowl,near,a_teacup_near_a_bowl_image_7.png,Physical,1.0
20,a teacup near a bowl,near,a_teacup_near_a_bowl_image_8.png,Physical,1.0
20,a teacup near a bowl,near,a_teacup_near_a_bowl_image_9.png,Physical,1.0
20,a teacup near a bowl,near,a_teacup_near_a_bowl_image_10.png,Physical,1.0
20,a bowl under a blanket,under,a_bowl_under_a_blanket_image_1.png,Physical,0.0
20,a bowl under a blanket,under,a_bowl_under_a_blanket_image_2.png,Physical,0.0
20,a bowl under a blanket,under,a_bowl_under_a_blanket_image_3.png,Physical,0.0
20,a bowl under a blanket,under,a_bowl_under_a_blanket_image_4.png,Physical,0.0
20,a bowl under a blanket,under,a_bowl_under_a_blanket_image_5.png,Physical,0.0
20,a bowl under a blanket,under,a_bowl_under_a_blanket_image_6.png,Physical,1.0
20,a bowl under a blanket,under,a_bowl_under_a_blanket_image_7.png,Physical,0.0
20,a bowl under a blanket,under,a_bowl_under_a_blanket_image_8.png,Physical,1.0
20,a bowl under a blanket,under,a_bowl_under_a_blanket_image_9.png,Physical,0.0
20,a bowl under a blanket,under,a_bowl_under_a_blanket_image_10.png,Physical,0.0
20,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_1.png,Agentic,0.0
20,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_2.png,Agentic,0.0
20,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_3.png,Agentic,0.0
20,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_4.png,Agentic,0.0
20,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_5.png,Agentic,0.0
20,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_6.png,Agentic,0.0
20,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_7.png,Agentic,0.0
20,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_8.png,Agentic,0.0
20,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_9.png,Agentic,0.0
20,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_10.png,Agentic,0.0
20,a man pushing a robot,pushing,a_man_pushing_a_robot_image_1.png,Agentic,1.0
20,a man pushing a robot,pushing,a_man_pushing_a_robot_image_2.png,Agentic,0.0
20,a man pushing a robot,pushing,a_man_pushing_a_robot_image_3.png,Agentic,0.0
20,a man pushing a robot,pushing,a_man_pushing_a_robot_image_4.png,Agentic,0.0
20,a man pushing a robot,pushing,a_man_pushing_a_robot_image_5.png,Agentic,0.0
20,a man pushing a robot,pushing,a_man_pushing_a_robot_image_6.png,Agentic,0.0
20,a man pushing a robot,pushing,a_man_pushing_a_robot_image_7.png,Agentic,0.0
20,a man pushing a robot,pushing,a_man_pushing_a_robot_image_8.png,Agentic,0.0
20,a man pushing a robot,pushing,a_man_pushing_a_robot_image_9.png,Agentic,0.0
20,a man pushing a robot,pushing,a_man_pushing_a_robot_image_10.png,Agentic,0.0
20,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_1.png,Agentic,1.0
20,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_2.png,Agentic,0.0
20,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_3.png,Agentic,0.0
20,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_4.png,Agentic,0.0
20,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_5.png,Agentic,0.0
20,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_6.png,Agentic,0.0
20,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_7.png,Agentic,0.0
20,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_8.png,Agentic,0.0
20,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_9.png,Agentic,0.0
20,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_10.png,Agentic,0.0
20,a man hitting a box,hitting,a_man_hitting_a_box_image_1.png,Agentic,0.0
20,a man hitting a box,hitting,a_man_hitting_a_box_image_2.png,Agentic,0.0
20,a man hitting a box,hitting,a_man_hitting_a_box_image_3.png,Agentic,0.0
20,a man hitting a box,hitting,a_man_hitting_a_box_image_4.png,Agentic,0.0
20,a man hitting a box,hitting,a_man_hitting_a_box_image_5.png,Agentic,0.0
20,a man hitting a box,hitting,a_man_hitting_a_box_image_6.png,Agentic,1.0
20,a man hitting a box,hitting,a_man_hitting_a_box_image_7.png,Agentic,1.0
20,a man hitting a box,hitting,a_man_hitting_a_box_image_8.png,Agentic,0.0
20,a man hitting a box,hitting,a_man_hitting_a_box_image_9.png,Agentic,0.0
20,a man hitting a box,hitting,a_man_hitting_a_box_image_10.png,Agentic,1.0
23,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_1.png,Physical,0.0
23,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_2.png,Physical,0.0
23,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_3.png,Physical,0.0
23,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_4.png,Physical,0.0
23,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_5.png,Physical,0.0
23,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_6.png,Physical,0.0
23,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_7.png,Physical,0.0
23,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_8.png,Physical,1.0
23,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_9.png,Physical,0.0
23,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_10.png,Physical,0.0
23,a blanket on a box,on,a_blanket_on_a_box_image_1.png,Physical,0.0
23,a blanket on a box,on,a_blanket_on_a_box_image_2.png,Physical,1.0
23,a blanket on a box,on,a_blanket_on_a_box_image_3.png,Physical,0.0
23,a blanket on a box,on,a_blanket_on_a_box_image_4.png,Physical,0.0
23,a blanket on a box,on,a_blanket_on_a_box_image_5.png,Physical,0.0
23,a blanket on a box,on,a_blanket_on_a_box_image_6.png,Physical,0.0
23,a blanket on a box,on,a_blanket_on_a_box_image_7.png,Physical,0.0
23,a blanket on a box,on,a_blanket_on_a_box_image_8.png,Physical,0.0
23,a blanket on a box,on,a_blanket_on_a_box_image_9.png,Physical,0.0
23,a blanket on a box,on,a_blanket_on_a_box_image_10.png,Physical,0.0
23,a teacup tied to a spoon,tied to,a_teacup_tied_to_a_spoon_image_1.png,Physical,0.0
23,a teacup tied to a spoon,tied to,a_teacup_tied_to_a_spoon_image_2.png,Physical,0.0
23,a teacup tied to a spoon,tied to,a_teacup_tied_to_a_spoon_image_3.png,Physical,0.0
23,a teacup tied to a spoon,tied to,a_teacup_tied_to_a_spoon_image_4.png,Physical,0.0
23,a teacup tied to a spoon,tied to,a_teacup_tied_to_a_spoon_image_5.png,Physical,1.0
23,a teacup tied to a spoon,tied to,a_teacup_tied_to_a_spoon_image_6.png,Physical,0.0
23,a teacup tied to a spoon,tied to,a_teacup_tied_to_a_spoon_image_7.png,Physical,0.0
23,a teacup tied to a spoon,tied to,a_teacup_tied_to_a_spoon_image_8.png,Physical,0.0
23,a teacup tied to a spoon,tied to,a_teacup_tied_to_a_spoon_image_9.png,Physical,0.0
23,a teacup tied to a spoon,tied to,a_teacup_tied_to_a_spoon_image_10.png,Physical,0.0
23,a monkey pushing a box,pushing,a_monkey_pushing_a_box_image_1.png,Agentic,0.0
23,a monkey pushing a box,pushing,a_monkey_pushing_a_box_image_2.png,Agentic,1.0
23,a monkey pushing a box,pushing,a_monkey_pushing_a_box_image_3.png,Agentic,0.0
23,a monkey pushing a box,pushing,a_monkey_pushing_a_box_image_4.png,Agentic,0.0
23,a monkey pushing a box,pushing,a_monkey_pushing_a_box_image_5.png,Agentic,0.0
23,a monkey pushing a box,pushing,a_monkey_pushing_a_box_image_6.png,Agentic,1.0
23,a monkey pushing a box,pushing,a_monkey_pushing_a_box_image_7.png,Agentic,0.0
23,a monkey pushing a box,pushing,a_monkey_pushing_a_box_image_8.png,Agentic,0.0
23,a monkey pushing a box,pushing,a_monkey_pushing_a_box_image_9.png,Agentic,0.0
23,a monkey pushing a box,pushing,a_monkey_pushing_a_box_image_10.png,Agentic,0.0
23,a spoon in a bowl,in,a_spoon_in_a_bowl_image_1.png,Physical,0.0
23,a spoon in a bowl,in,a_spoon_in_a_bowl_image_2.png,Physical,0.0
23,a spoon in a bowl,in,a_spoon_in_a_bowl_image_3.png,Physical,0.0
23,a spoon in a bowl,in,a_spoon_in_a_bowl_image_4.png,Physical,0.0
23,a spoon in a bowl,in,a_spoon_in_a_bowl_image_5.png,Physical,0.0
23,a spoon in a bowl,in,a_spoon_in_a_bowl_image_6.png,Physical,0.0
23,a spoon in a bowl,in,a_spoon_in_a_bowl_image_7.png,Physical,0.0
23,a spoon in a bowl,in,a_spoon_in_a_bowl_image_8.png,Physical,0.0
23,a spoon in a bowl,in,a_spoon_in_a_bowl_image_9.png,Physical,1.0
23,a spoon in a bowl,in,a_spoon_in_a_bowl_image_10.png,Physical,0.0
23,a teacup hanging over a spoon,hanging over,a_teacup_hanging_over_a_spoon_image_1.png,Physical,0.0
23,a teacup hanging over a spoon,hanging over,a_teacup_hanging_over_a_spoon_image_2.png,Physical,0.0
23,a teacup hanging over a spoon,hanging over,a_teacup_hanging_over_a_spoon_image_3.png,Physical,0.0
23,a teacup hanging over a spoon,hanging over,a_teacup_hanging_over_a_spoon_image_4.png,Physical,0.0
23,a teacup hanging over a spoon,hanging over,a_teacup_hanging_over_a_spoon_image_5.png,Physical,0.0
23,a teacup hanging over a spoon,hanging over,a_teacup_hanging_over_a_spoon_image_6.png,Physical,0.0
23,a teacup hanging over a spoon,hanging over,a_teacup_hanging_over_a_spoon_image_7.png,Physical,0.0
23,a teacup hanging over a spoon,hanging over,a_teacup_hanging_over_a_spoon_image_8.png,Physical,0.0
23,a teacup hanging over a spoon,hanging over,a_teacup_hanging_over_a_spoon_image_9.png,Physical,0.0
23,a teacup hanging over a spoon,hanging over,a_teacup_hanging_over_a_spoon_image_10.png,Physical,1.0
23,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_1.png,Physical,0.0
23,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_2.png,Physical,0.0
23,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_3.png,Physical,0.0
23,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_4.png,Physical,0.0
23,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_5.png,Physical,0.0
23,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_6.png,Physical,0.0
23,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_7.png,Physical,0.0
23,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_8.png,Physical,1.0
23,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_9.png,Physical,0.0
23,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_10.png,Physical,0.0
23,a spoon occluded by a cylinder,occluded by,a_spoon_occluded_by_a_cylinder_image_1.png,Physical,0.0
23,a spoon occluded by a cylinder,occluded by,a_spoon_occluded_by_a_cylinder_image_2.png,Physical,0.0
23,a spoon occluded by a cylinder,occluded by,a_spoon_occluded_by_a_cylinder_image_3.png,Physical,0.0
23,a spoon occluded by a cylinder,occluded by,a_spoon_occluded_by_a_cylinder_image_4.png,Physical,0.0
23,a spoon occluded by a cylinder,occluded by,a_spoon_occluded_by_a_cylinder_image_5.png,Physical,0.0
23,a spoon occluded by a cylinder,occluded by,a_spoon_occluded_by_a_cylinder_image_6.png,Physical,1.0
23,a spoon occluded by a cylinder,occluded by,a_spoon_occluded_by_a_cylinder_image_7.png,Physical,0.0
