,test_condition,accuracy,source,concept
2141,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++keyboard
2142,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++keyboard
2143,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++keyboard
2144,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++keyboard
2145,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++keyboard
2146,test_seen_obj_seen_act,0.0,Chain of Thought 1,type_on++keyboard
2147,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++laptop
2148,test_seen_obj_seen_act,0.0,Chain of Thought 1,type_on++laptop
2149,test_seen_obj_seen_act,0.0,Chain of Thought 1,type_on++laptop
2150,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++laptop
2151,test_seen_obj_seen_act,0.0,Chain of Thought 1,type_on++laptop
2152,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++laptop
2153,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++laptop
2154,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++laptop
2155,test_seen_obj_seen_act,0.0,Chain of Thought 1,type_on++laptop
2156,test_seen_obj_seen_act,0.0,Chain of Thought 1,type_on++laptop
2157,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++bicycle
2158,test_seen_obj_seen_act,0.0,Chain of Thought 1,walk++bicycle
2159,test_seen_obj_seen_act,0.0,Chain of Thought 1,walk++bicycle
2160,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++bicycle
2161,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++cow
2162,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++cow
2163,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2164,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2165,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2166,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2167,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2168,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2169,test_seen_obj_seen_act,0.0,Chain of Thought 1,walk++dog
2170,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2171,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2172,test_seen_obj_seen_act,0.0,Chain of Thought 1,walk++dog
2173,test_unseen_obj_seen_act,1.0,Chain of Thought 1,wash++apple
2174,test_unseen_obj_seen_act,1.0,Chain of Thought 1,wash++apple
2175,test_unseen_obj_seen_act,1.0,Chain of Thought 1,wash++apple
2176,test_unseen_obj_seen_act,1.0,Chain of Thought 1,wash++apple
2177,test_unseen_obj_seen_act,1.0,Chain of Thought 1,wash++apple
2178,test_unseen_obj_seen_act,1.0,Chain of Thought 1,wash++apple
2179,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++bicycle
2180,test_seen_obj_seen_act,0.0,Chain of Thought 1,wash++bicycle
2181,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++car
2182,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++car
2183,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++car
2184,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++car
2185,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++dog
2186,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++dog
2187,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++dog
2188,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++dog
2189,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++motorcycle
2190,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++motorcycle
2191,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++motorcycle
2192,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++motorcycle
2193,test_seen_obj_seen_act,0.0,Chain of Thought 1,wash++motorcycle
2194,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++motorcycle
2195,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++motorcycle
2196,test_seen_obj_seen_act,0.0,Chain of Thought 1,wash++motorcycle
2197,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++motorcycle
2198,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++motorcycle
2199,test_seen_obj_seen_act,0.0,Chain of Thought 1,watch++tv
2200,test_seen_obj_seen_act,1.0,Chain of Thought 1,watch++tv
2201,test_seen_obj_seen_act,1.0,Chain of Thought 1,watch++tv
2202,test_seen_obj_seen_act,0.0,Chain of Thought 1,watch++tv
2203,test_seen_obj_seen_act,1.0,Chain of Thought 1,watch++tv
2204,test_seen_obj_seen_act,1.0,Chain of Thought 1,watch++tv
2205,test_seen_obj_seen_act,0.0,Chain of Thought 1,watch++tv
2206,test_seen_obj_seen_act,1.0,Chain of Thought 1,watch++tv
2207,test_seen_obj_seen_act,1.0,Chain of Thought 1,watch++tv
2208,test_seen_obj_seen_act,1.0,Chain of Thought 1,watch++tv
2209,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,wear++tie
2210,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,wear++tie
2211,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,wear++tie
2212,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,wear++tie
2213,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,wear++tie
2214,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,wear++tie
2215,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,wear++tie
2216,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,wear++tie
2217,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,wear++tie
2218,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,wear++tie
2219,test_seen_obj_unseen_act,1.0,Chain of Thought 1,wield++knife
2220,test_seen_obj_unseen_act,1.0,Chain of Thought 1,wield++knife
2221,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,adjust_or_tie++tie
2222,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,adjust_or_tie++tie
2223,test_unseen_obj_unseen_act,0.0,Chain of Thought 2,adjust_or_tie++tie
2224,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,adjust_or_tie++tie
2225,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,adjust_or_tie++tie
2226,test_unseen_obj_unseen_act,0.0,Chain of Thought 2,adjust_or_tie++tie
2227,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,adjust_or_tie++tie
2228,test_unseen_obj_unseen_act,0.0,Chain of Thought 2,adjust_or_tie++tie
2229,test_unseen_obj_unseen_act,0.0,Chain of Thought 2,adjust_or_tie++tie
2230,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,adjust_or_tie++tie
2231,test_seen_obj_unseen_act,1.0,Chain of Thought 2,block++sports_ball
2232,test_seen_obj_unseen_act,1.0,Chain of Thought 2,block++sports_ball
2233,test_seen_obj_unseen_act,1.0,Chain of Thought 2,block++sports_ball
2234,test_seen_obj_unseen_act,1.0,Chain of Thought 2,block++sports_ball
2235,test_seen_obj_seen_act,1.0,Chain of Thought 2,blow++cake
2236,test_seen_obj_seen_act,0.0,Chain of Thought 2,blow++cake
2237,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2238,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2239,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2240,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2241,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2242,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2243,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2244,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2245,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2246,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2247,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,brush_with++toothbrush
2248,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,brush_with++toothbrush
2249,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,brush_with++toothbrush
2250,test_unseen_obj_unseen_act,0.0,Chain of Thought 2,brush_with++toothbrush
2251,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,brush_with++toothbrush
2252,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,brush_with++toothbrush
2253,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,brush_with++toothbrush
2254,test_unseen_obj_unseen_act,0.0,Chain of Thought 2,brush_with++toothbrush
2255,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,brush_with++toothbrush
2256,test_unseen_obj_unseen_act,0.0,Chain of Thought 2,brush_with++toothbrush
2257,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++handbag
2258,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++handbag
2259,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++handbag
2260,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++handbag
2261,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++handbag
2262,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++handbag
2263,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++handbag
2264,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++handbag
2265,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++handbag
2266,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++handbag
2267,test_seen_obj_seen_act,1.0,Chain of Thought 2,carry++snowboard
2268,test_seen_obj_seen_act,0.0,Chain of Thought 2,carry++snowboard
2269,test_seen_obj_seen_act,1.0,Chain of Thought 2,carry++suitcase
2270,test_seen_obj_seen_act,1.0,Chain of Thought 2,carry++suitcase
2271,test_seen_obj_seen_act,1.0,Chain of Thought 2,carry++suitcase
2272,test_seen_obj_seen_act,0.0,Chain of Thought 2,carry++suitcase
2273,test_seen_obj_seen_act,1.0,Chain of Thought 2,carry++suitcase
2274,test_seen_obj_seen_act,0.0,Chain of Thought 2,carry++suitcase
2275,test_seen_obj_seen_act,1.0,Chain of Thought 2,carry++suitcase
2276,test_seen_obj_seen_act,0.0,Chain of Thought 2,carry++suitcase
2277,test_seen_obj_seen_act,1.0,Chain of Thought 2,carry++suitcase
2278,test_seen_obj_seen_act,0.0,Chain of Thought 2,carry++suitcase
2279,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++surfboard
2280,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++surfboard
2281,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++surfboard
2282,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++surfboard
2283,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++surfboard
2284,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++surfboard
2285,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++surfboard
2286,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++surfboard
2287,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++surfboard
2288,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++surfboard
2289,test_unseen_obj_seen_act,1.0,Chain of Thought 2,catch++frisbee
2290,test_unseen_obj_seen_act,1.0,Chain of Thought 2,catch++frisbee
2291,test_unseen_obj_seen_act,1.0,Chain of Thought 2,catch++frisbee
2292,test_unseen_obj_seen_act,0.0,Chain of Thought 2,catch++frisbee
2293,test_unseen_obj_seen_act,1.0,Chain of Thought 2,catch++frisbee
2294,test_unseen_obj_seen_act,0.0,Chain of Thought 2,catch++frisbee
2295,test_unseen_obj_seen_act,1.0,Chain of Thought 2,catch++frisbee
2296,test_unseen_obj_seen_act,0.0,Chain of Thought 2,catch++frisbee
2297,test_unseen_obj_seen_act,1.0,Chain of Thought 2,catch++frisbee
2298,test_unseen_obj_seen_act,0.0,Chain of Thought 2,catch++frisbee
2299,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2300,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2301,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2302,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2303,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2304,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2305,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2306,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2307,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2308,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2309,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++refrigerator
2310,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++refrigerator
2311,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++refrigerator
2312,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++refrigerator
2313,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++refrigerator
2314,test_seen_obj_seen_act,0.0,Chain of Thought 2,clean++refrigerator
2315,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++refrigerator
2316,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++refrigerator
2317,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++toilet
2318,test_seen_obj_seen_act,0.0,Chain of Thought 2,clean++toilet
2319,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++toilet
2320,test_seen_obj_seen_act,0.0,Chain of Thought 2,clean++toilet
2321,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++toilet
2322,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++toilet
2323,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++toilet
2324,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++toilet
2325,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++toilet
2326,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++toilet
2327,test_seen_obj_seen_act,1.0,Chain of Thought 2,control++tv
2328,test_seen_obj_seen_act,1.0,Chain of Thought 2,control++tv
2329,test_seen_obj_seen_act,1.0,Chain of Thought 2,control++tv
2330,test_seen_obj_seen_act,1.0,Chain of Thought 2,control++tv
2331,test_seen_obj_seen_act,1.0,Chain of Thought 2,control++tv
2332,test_seen_obj_seen_act,1.0,Chain of Thought 2,control++tv
2333,test_seen_obj_seen_act,1.0,Chain of Thought 2,control++tv
2334,test_seen_obj_seen_act,1.0,Chain of Thought 2,control++tv
2335,test_seen_obj_seen_act,1.0,Chain of Thought 2,cut++cake
2336,test_seen_obj_seen_act,0.0,Chain of Thought 2,cut++cake
2337,test_seen_obj_seen_act,1.0,Chain of Thought 2,cut++cake
2338,test_seen_obj_seen_act,1.0,Chain of Thought 2,cut++cake
2339,test_seen_obj_seen_act,1.0,Chain of Thought 2,cut++cake
2340,test_seen_obj_seen_act,0.0,Chain of Thought 2,cut++cake
2341,test_seen_obj_seen_act,1.0,Chain of Thought 2,cut_with++knife
2342,test_seen_obj_seen_act,1.0,Chain of Thought 2,cut_with++knife
2343,test_seen_obj_seen_act,1.0,Chain of Thought 2,cut_with++knife
2344,test_seen_obj_seen_act,1.0,Chain of Thought 2,cut_with++knife
2345,test_seen_obj_seen_act,1.0,Chain of Thought 2,cut_with++knife
2346,test_seen_obj_seen_act,1.0,Chain of Thought 2,cut_with++knife
2347,test_seen_obj_seen_act,0.0,Chain of Thought 2,cut_with++knife
2348,test_seen_obj_seen_act,1.0,Chain of Thought 2,cut_with++knife
2349,test_seen_obj_seen_act,1.0,Chain of Thought 2,cut_with++knife
2350,test_seen_obj_seen_act,1.0,Chain of Thought 2,cut_with++knife
2351,test_unseen_obj_seen_act,1.0,Chain of Thought 2,cut_with++scissors
2352,test_unseen_obj_seen_act,0.0,Chain of Thought 2,cut_with++scissors
2353,test_unseen_obj_seen_act,1.0,Chain of Thought 2,cut_with++scissors
2354,test_unseen_obj_seen_act,0.0,Chain of Thought 2,cut_with++scissors
2355,test_unseen_obj_seen_act,1.0,Chain of Thought 2,cut_with++scissors
2356,test_unseen_obj_seen_act,0.0,Chain of Thought 2,cut_with++scissors
2357,test_unseen_obj_seen_act,1.0,Chain of Thought 2,cut_with++scissors
2358,test_unseen_obj_seen_act,1.0,Chain of Thought 2,cut_with++scissors
2359,test_unseen_obj_seen_act,1.0,Chain of Thought 2,cut_with++scissors
2360,test_unseen_obj_seen_act,1.0,Chain of Thought 2,cut_with++scissors
2361,test_seen_obj_unseen_act,1.0,Chain of Thought 2,direct++airplane
2362,test_seen_obj_unseen_act,1.0,Chain of Thought 2,direct++airplane
2363,test_seen_obj_unseen_act,1.0,Chain of Thought 2,direct++airplane
2364,test_seen_obj_unseen_act,1.0,Chain of Thought 2,direct++airplane
2365,test_seen_obj_unseen_act,1.0,Chain of Thought 2,direct++airplane
2366,test_seen_obj_unseen_act,1.0,Chain of Thought 2,direct++airplane
2367,test_seen_obj_seen_act,1.0,Chain of Thought 2,drag++suitcase
2368,test_seen_obj_seen_act,0.0,Chain of Thought 2,drag++suitcase
2369,test_seen_obj_seen_act,1.0,Chain of Thought 2,drag++suitcase
2370,test_seen_obj_seen_act,1.0,Chain of Thought 2,drag++suitcase
2371,test_seen_obj_seen_act,1.0,Chain of Thought 2,dribble++sports_ball
2372,test_seen_obj_seen_act,0.0,Chain of Thought 2,dribble++sports_ball
2373,test_seen_obj_seen_act,1.0,Chain of Thought 2,dribble++sports_ball
2374,test_seen_obj_seen_act,0.0,Chain of Thought 2,dribble++sports_ball
2375,test_seen_obj_seen_act,1.0,Chain of Thought 2,drink_with++bottle
2376,test_seen_obj_seen_act,1.0,Chain of Thought 2,drink_with++bottle
2377,test_seen_obj_seen_act,0.0,Chain of Thought 2,drink_with++cup
2378,test_seen_obj_seen_act,0.0,Chain of Thought 2,drink_with++cup
2379,test_seen_obj_seen_act,0.0,Chain of Thought 2,drink_with++cup
2380,test_seen_obj_seen_act,0.0,Chain of Thought 2,drink_with++cup
2381,test_seen_obj_seen_act,1.0,Chain of Thought 2,drink_with++cup
2382,test_seen_obj_seen_act,0.0,Chain of Thought 2,drink_with++cup
2383,test_seen_obj_seen_act,1.0,Chain of Thought 2,drink_with++cup
2384,test_seen_obj_seen_act,0.0,Chain of Thought 2,drink_with++cup
2385,test_seen_obj_seen_act,0.0,Chain of Thought 2,drink_with++cup
2386,test_seen_obj_seen_act,0.0,Chain of Thought 2,drink_with++cup
2387,test_seen_obj_seen_act,1.0,Chain of Thought 2,drive++boat
2388,test_seen_obj_seen_act,1.0,Chain of Thought 2,drive++boat
2389,test_seen_obj_seen_act,1.0,Chain of Thought 2,drive++car
2390,test_seen_obj_seen_act,0.0,Chain of Thought 2,drive++car
2391,test_seen_obj_seen_act,1.0,Chain of Thought 2,drive++car
2392,test_seen_obj_seen_act,1.0,Chain of Thought 2,drive++car
2393,test_seen_obj_seen_act,1.0,Chain of Thought 2,drive++train
2394,test_seen_obj_seen_act,1.0,Chain of Thought 2,drive++train
2395,test_seen_obj_seen_act,1.0,Chain of Thought 2,drive++train
2396,test_seen_obj_seen_act,1.0,Chain of Thought 2,drive++train
2397,test_seen_obj_seen_act,1.0,Chain of Thought 2,drive++train
2398,test_seen_obj_seen_act,1.0,Chain of Thought 2,drive++train
2399,test_seen_obj_seen_act,1.0,Chain of Thought 2,drive++train
2400,test_seen_obj_seen_act,1.0,Chain of Thought 2,drive++train
2401,test_unseen_obj_seen_act,1.0,Chain of Thought 2,eat++apple
2402,test_unseen_obj_seen_act,0.0,Chain of Thought 2,eat++apple
2403,test_unseen_obj_seen_act,1.0,Chain of Thought 2,eat++apple
2404,test_unseen_obj_seen_act,0.0,Chain of Thought 2,eat++apple
2405,test_unseen_obj_seen_act,1.0,Chain of Thought 2,eat++apple
2406,test_unseen_obj_seen_act,1.0,Chain of Thought 2,eat++apple
2407,test_unseen_obj_seen_act,1.0,Chain of Thought 2,eat++apple
2408,test_unseen_obj_seen_act,0.0,Chain of Thought 2,eat++apple
2409,test_unseen_obj_seen_act,1.0,Chain of Thought 2,eat++apple
2410,test_unseen_obj_seen_act,0.0,Chain of Thought 2,eat++apple
2411,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat++banana
2412,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat++banana
2413,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat++banana
2414,test_seen_obj_seen_act,0.0,Chain of Thought 2,eat++banana
2415,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat++banana
2416,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat++banana
2417,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat++banana
2418,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat++banana
2419,test_seen_obj_seen_act,0.0,Chain of Thought 2,eat++banana
2420,test_seen_obj_seen_act,0.0,Chain of Thought 2,eat++banana
2421,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat++donut
2422,test_seen_obj_seen_act,0.0,Chain of Thought 2,eat++donut
2423,test_seen_obj_seen_act,0.0,Chain of Thought 2,eat++donut
2424,test_seen_obj_seen_act,0.0,Chain of Thought 2,eat++donut
2425,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat++donut
2426,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat++donut
2427,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat++hot_dog
2428,test_seen_obj_seen_act,0.0,Chain of Thought 2,eat++hot_dog
2429,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat++hot_dog
2430,test_seen_obj_seen_act,0.0,Chain of Thought 2,eat++hot_dog
2431,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat++orange
2432,test_seen_obj_seen_act,0.0,Chain of Thought 2,eat++orange
2433,test_seen_obj_seen_act,0.0,Chain of Thought 2,eat++sandwich
2434,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat++sandwich
2435,test_seen_obj_seen_act,0.0,Chain of Thought 2,eat++sandwich
2436,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat++sandwich
2437,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat_at++dining_table
2438,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat_at++dining_table
2439,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat_at++dining_table
2440,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat_at++dining_table
2441,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat_at++dining_table
2442,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat_at++dining_table
2443,test_seen_obj_seen_act,0.0,Chain of Thought 2,eat_at++dining_table
2444,test_seen_obj_seen_act,0.0,Chain of Thought 2,eat_at++dining_table
2445,test_seen_obj_seen_act,1.0,Chain of Thought 2,eat_at++dining_table
2446,test_seen_obj_seen_act,0.0,Chain of Thought 2,eat_at++dining_table
2447,test_seen_obj_seen_act,1.0,Chain of Thought 2,feed++bird
2448,test_seen_obj_seen_act,1.0,Chain of Thought 2,feed++bird
2449,test_seen_obj_seen_act,1.0,Chain of Thought 2,feed++bird
2450,test_seen_obj_seen_act,1.0,Chain of Thought 2,feed++bird
2451,test_seen_obj_seen_act,1.0,Chain of Thought 2,feed++elephant
2452,test_seen_obj_seen_act,0.0,Chain of Thought 2,feed++elephant
2453,test_unseen_obj_seen_act,1.0,Chain of Thought 2,feed++sheep
2454,test_unseen_obj_seen_act,1.0,Chain of Thought 2,feed++sheep
2455,test_seen_obj_seen_act,1.0,Chain of Thought 2,fly++kite
2456,test_seen_obj_seen_act,1.0,Chain of Thought 2,fly++kite
2457,test_seen_obj_seen_act,1.0,Chain of Thought 2,fly++kite
2458,test_seen_obj_seen_act,1.0,Chain of Thought 2,fly++kite
2459,test_seen_obj_seen_act,1.0,Chain of Thought 2,fly++kite
2460,test_seen_obj_seen_act,1.0,Chain of Thought 2,fly++kite
2461,test_seen_obj_seen_act,1.0,Chain of Thought 2,fly++kite
2462,test_seen_obj_seen_act,1.0,Chain of Thought 2,fly++kite
2463,test_seen_obj_seen_act,1.0,Chain of Thought 2,fly++kite
2464,test_seen_obj_seen_act,1.0,Chain of Thought 2,fly++kite
2465,test_seen_obj_unseen_act,1.0,Chain of Thought 2,greet++person
2466,test_seen_obj_unseen_act,1.0,Chain of Thought 2,greet++person
2467,test_seen_obj_unseen_act,1.0,Chain of Thought 2,greet++person
2468,test_seen_obj_unseen_act,1.0,Chain of Thought 2,greet++person
2469,test_seen_obj_unseen_act,1.0,Chain of Thought 2,greet++person
2470,test_seen_obj_unseen_act,1.0,Chain of Thought 2,greet++person
2471,test_seen_obj_unseen_act,1.0,Chain of Thought 2,greet++person
2472,test_seen_obj_unseen_act,1.0,Chain of Thought 2,greet++person
2473,test_seen_obj_unseen_act,1.0,Chain of Thought 2,greet++person
2474,test_seen_obj_unseen_act,1.0,Chain of Thought 2,greet++person
2475,test_seen_obj_unseen_act,1.0,Chain of Thought 2,grind++skateboard
2476,test_seen_obj_unseen_act,1.0,Chain of Thought 2,grind++skateboard
2477,test_seen_obj_unseen_act,1.0,Chain of Thought 2,grind++skateboard
2478,test_seen_obj_unseen_act,0.0,Chain of Thought 2,grind++skateboard
2479,test_seen_obj_unseen_act,1.0,Chain of Thought 2,grind++skateboard
2480,test_seen_obj_unseen_act,1.0,Chain of Thought 2,grind++skateboard
2481,test_seen_obj_unseen_act,1.0,Chain of Thought 2,grind++skateboard
2482,test_seen_obj_unseen_act,0.0,Chain of Thought 2,grind++skateboard
2483,test_seen_obj_unseen_act,1.0,Chain of Thought 2,grind++skateboard
2484,test_seen_obj_unseen_act,0.0,Chain of Thought 2,grind++skateboard
2485,test_seen_obj_unseen_act,1.0,Chain of Thought 2,grind++snowboard
2486,test_seen_obj_unseen_act,1.0,Chain of Thought 2,grind++snowboard
2487,test_seen_obj_unseen_act,1.0,Chain of Thought 2,grind++snowboard
2488,test_seen_obj_unseen_act,0.0,Chain of Thought 2,grind++snowboard
2489,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,help_adjust_or_tie++tie
2490,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,help_adjust_or_tie++tie
2491,test_unseen_obj_seen_act,0.0,Chain of Thought 2,hold++apple
2492,test_unseen_obj_seen_act,1.0,Chain of Thought 2,hold++apple
2493,test_unseen_obj_seen_act,1.0,Chain of Thought 2,hold++apple
2494,test_unseen_obj_seen_act,1.0,Chain of Thought 2,hold++apple
2495,test_unseen_obj_seen_act,0.0,Chain of Thought 2,hold++apple
2496,test_unseen_obj_seen_act,0.0,Chain of Thought 2,hold++apple
2497,test_unseen_obj_seen_act,1.0,Chain of Thought 2,hold++apple
2498,test_unseen_obj_seen_act,0.0,Chain of Thought 2,hold++apple
2499,test_unseen_obj_seen_act,0.0,Chain of Thought 2,hold++apple
2500,test_unseen_obj_seen_act,0.0,Chain of Thought 2,hold++apple
2501,test_seen_obj_seen_act,1.0,Chain of Thought 2,hold++banana
2502,test_seen_obj_seen_act,0.0,Chain of Thought 2,hold++banana
2503,test_seen_obj_seen_act,0.0,Chain of Thought 2,hold++banana
2504,test_seen_obj_seen_act,0.0,Chain of Thought 2,hold++banana
2505,test_seen_obj_seen_act,1.0,Chain of Thought 2,hold++banana
2506,test_seen_obj_seen_act,0.0,Chain of Thought 2,hold++banana
2507,test_seen_obj_seen_act,1.0,Chain of Thought 2,hold++banana
2508,test_seen_obj_seen_act,1.0,Chain of Thought 2,hold++banana
2509,test_seen_obj_seen_act,1.0,Chain of Thought 2,hold++banana
2510,test_seen_obj_seen_act,1.0,Chain of Thought 2,hold++banana
