,test_condition,accuracy,source,concept
2046,test_seen_obj_seen_act,0.0,Chain of Thought 1,sit_at++dining_table
2047,test_seen_obj_unseen_act,1.0,Chain of Thought 1,sit_inside++bus
2048,test_seen_obj_unseen_act,1.0,Chain of Thought 1,sit_inside++bus
2049,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++airplane
2050,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++airplane
2051,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++bed
2052,test_seen_obj_seen_act,0.0,Chain of Thought 1,sit_on++bed
2053,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++bed
2054,test_seen_obj_seen_act,0.0,Chain of Thought 1,sit_on++bed
2055,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++bed
2056,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++bed
2057,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++bed
2058,test_seen_obj_seen_act,0.0,Chain of Thought 1,sit_on++bed
2059,test_seen_obj_seen_act,0.0,Chain of Thought 1,sit_on++bed
2060,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++bed
2061,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++bench
2062,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++bench
2063,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++bench
2064,test_unseen_obj_seen_act,0.0,Chain of Thought 1,sit_on++bench
2065,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++bench
2066,test_unseen_obj_seen_act,0.0,Chain of Thought 1,sit_on++bench
2067,test_unseen_obj_seen_act,0.0,Chain of Thought 1,sit_on++bench
2068,test_unseen_obj_seen_act,0.0,Chain of Thought 1,sit_on++bench
2069,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++bench
2070,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++bench
2071,test_unseen_obj_seen_act,0.0,Chain of Thought 1,sit_on++chair
2072,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++chair
2073,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++chair
2074,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++chair
2075,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++chair
2076,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++chair
2077,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++chair
2078,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++chair
2079,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++chair
2080,test_unseen_obj_seen_act,0.0,Chain of Thought 1,sit_on++chair
2081,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++couch
2082,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++couch
2083,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++couch
2084,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++couch
2085,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++couch
2086,test_unseen_obj_seen_act,0.0,Chain of Thought 1,sit_on++couch
2087,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++couch
2088,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++couch
2089,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++couch
2090,test_unseen_obj_seen_act,1.0,Chain of Thought 1,sit_on++couch
2091,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++motorcycle
2092,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++motorcycle
2093,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++motorcycle
2094,test_seen_obj_seen_act,0.0,Chain of Thought 1,sit_on++motorcycle
2095,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++motorcycle
2096,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++motorcycle
2097,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++motorcycle
2098,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++motorcycle
2099,test_seen_obj_seen_act,0.0,Chain of Thought 1,sit_on++motorcycle
2100,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++motorcycle
2101,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++skateboard
2102,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++skateboard
2103,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++skateboard
2104,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++skateboard
2105,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++skateboard
2106,test_seen_obj_seen_act,0.0,Chain of Thought 1,sit_on++skateboard
2107,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++skateboard
2108,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++skateboard
2109,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++skateboard
2110,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++skateboard
2111,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++toilet
2112,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++toilet
2113,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++toilet
2114,test_seen_obj_seen_act,1.0,Chain of Thought 1,sit_on++toilet
2115,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,sit_on_with_multiple_person++bench
2116,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,sit_on_with_multiple_person++bench
2117,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,sit_on_with_multiple_person++bench
2118,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,sit_on_with_multiple_person++bench
2119,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,sit_on_with_multiple_person++bench
2120,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,sit_on_with_multiple_person++bench
2121,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,sit_on_with_multiple_person++bench
2122,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,sit_on_with_multiple_person++bench
2123,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,sit_on_with_multiple_person++bench
2124,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,sit_on_with_multiple_person++bench
2125,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,smell++apple
2126,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,smell++apple
2127,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,smell++apple
2128,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,smell++apple
2129,test_seen_obj_seen_act,1.0,Chain of Thought 1,spin++sports_ball
2130,test_seen_obj_seen_act,0.0,Chain of Thought 1,spin++sports_ball
2131,test_seen_obj_seen_act,1.0,Chain of Thought 1,squeeze++orange
2132,test_seen_obj_seen_act,1.0,Chain of Thought 1,squeeze++orange
2133,test_seen_obj_seen_act,1.0,Chain of Thought 1,squeeze++orange
2134,test_seen_obj_seen_act,0.0,Chain of Thought 1,squeeze++orange
2135,test_seen_obj_unseen_act,0.0,Chain of Thought 1,stand_on++boat
2136,test_seen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++boat
2137,test_seen_obj_unseen_act,0.0,Chain of Thought 1,stand_on++boat
2138,test_seen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++boat
2139,test_seen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++boat
2140,test_seen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++boat
2141,test_seen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++boat
2142,test_seen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++boat
2143,test_seen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++boat
2144,test_seen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++boat
2145,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++chair
2146,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++chair
2147,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++chair
2148,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++chair
2149,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++chair
2150,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++chair
2151,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++chair
2152,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,stand_on++chair
2153,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,stand_on++chair
2154,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,stand_on++chair
2155,test_seen_obj_seen_act,1.0,Chain of Thought 1,stand_under++umbrella
2156,test_seen_obj_seen_act,0.0,Chain of Thought 1,stand_under++umbrella
2157,test_seen_obj_seen_act,1.0,Chain of Thought 1,stand_under++umbrella
2158,test_seen_obj_seen_act,0.0,Chain of Thought 1,stand_under++umbrella
2159,test_seen_obj_seen_act,1.0,Chain of Thought 1,stand_under++umbrella
2160,test_seen_obj_seen_act,0.0,Chain of Thought 1,stand_under++umbrella
2161,test_seen_obj_seen_act,1.0,Chain of Thought 1,straddle++bicycle
2162,test_seen_obj_seen_act,0.0,Chain of Thought 1,straddle++bicycle
2163,test_seen_obj_seen_act,1.0,Chain of Thought 1,straddle++bicycle
2164,test_seen_obj_seen_act,0.0,Chain of Thought 1,straddle++bicycle
2165,test_seen_obj_seen_act,1.0,Chain of Thought 1,straddle++motorcycle
2166,test_seen_obj_seen_act,1.0,Chain of Thought 1,straddle++motorcycle
2167,test_seen_obj_seen_act,1.0,Chain of Thought 1,straddle++motorcycle
2168,test_seen_obj_seen_act,0.0,Chain of Thought 1,straddle++motorcycle
2169,test_seen_obj_seen_act,0.0,Chain of Thought 1,straddle++motorcycle
2170,test_seen_obj_seen_act,1.0,Chain of Thought 1,straddle++motorcycle
2171,test_seen_obj_seen_act,1.0,Chain of Thought 1,straddle++motorcycle
2172,test_seen_obj_seen_act,1.0,Chain of Thought 1,straddle++motorcycle
2173,test_seen_obj_seen_act,1.0,Chain of Thought 1,straddle++motorcycle
2174,test_seen_obj_seen_act,1.0,Chain of Thought 1,straddle++motorcycle
2175,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,swing++tennis_racket
2176,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,swing++tennis_racket
2177,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,swing++tennis_racket
2178,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,swing++tennis_racket
2179,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,swing++tennis_racket
2180,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,swing++tennis_racket
2181,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,swing++tennis_racket
2182,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,swing++tennis_racket
2183,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,swing++tennis_racket
2184,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,swing++tennis_racket
2185,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,throw++frisbee
2186,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,throw++frisbee
2187,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,throw++frisbee
2188,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,throw++frisbee
2189,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,throw++frisbee
2190,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,throw++frisbee
2191,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,throw++frisbee
2192,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,throw++frisbee
2193,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,throw++frisbee
2194,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,throw++frisbee
2195,test_seen_obj_unseen_act,1.0,Chain of Thought 1,toast++wine_glass
2196,test_seen_obj_unseen_act,1.0,Chain of Thought 1,toast++wine_glass
2197,test_seen_obj_unseen_act,1.0,Chain of Thought 1,toast++wine_glass
2198,test_seen_obj_unseen_act,0.0,Chain of Thought 1,toast++wine_glass
2199,test_seen_obj_unseen_act,1.0,Chain of Thought 1,toast++wine_glass
2200,test_seen_obj_unseen_act,1.0,Chain of Thought 1,toast++wine_glass
2201,test_seen_obj_unseen_act,1.0,Chain of Thought 1,toast++wine_glass
2202,test_seen_obj_unseen_act,1.0,Chain of Thought 1,toast++wine_glass
2203,test_seen_obj_unseen_act,1.0,Chain of Thought 1,toast++wine_glass
2204,test_seen_obj_unseen_act,1.0,Chain of Thought 1,toast++wine_glass
2205,test_seen_obj_unseen_act,1.0,Chain of Thought 1,train++dog
2206,test_seen_obj_unseen_act,0.0,Chain of Thought 1,train++dog
2207,test_seen_obj_unseen_act,1.0,Chain of Thought 1,train++dog
2208,test_seen_obj_unseen_act,1.0,Chain of Thought 1,train++dog
2209,test_seen_obj_unseen_act,1.0,Chain of Thought 1,train++dog
2210,test_seen_obj_unseen_act,1.0,Chain of Thought 1,train++dog
2211,test_seen_obj_unseen_act,1.0,Chain of Thought 1,turn++motorcycle
2212,test_seen_obj_unseen_act,1.0,Chain of Thought 1,turn++motorcycle
2213,test_seen_obj_unseen_act,1.0,Chain of Thought 1,turn++motorcycle
2214,test_seen_obj_unseen_act,1.0,Chain of Thought 1,turn++motorcycle
2215,test_seen_obj_unseen_act,1.0,Chain of Thought 1,turn++motorcycle
2216,test_seen_obj_unseen_act,1.0,Chain of Thought 1,turn++motorcycle
2217,test_seen_obj_unseen_act,1.0,Chain of Thought 1,turn++motorcycle
2218,test_seen_obj_unseen_act,1.0,Chain of Thought 1,turn++motorcycle
2219,test_seen_obj_unseen_act,1.0,Chain of Thought 1,turn++motorcycle
2220,test_seen_obj_unseen_act,1.0,Chain of Thought 1,turn++motorcycle
2221,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++keyboard
2222,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++keyboard
2223,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++keyboard
2224,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++keyboard
2225,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++keyboard
2226,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++keyboard
2227,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++keyboard
2228,test_seen_obj_seen_act,0.0,Chain of Thought 1,type_on++keyboard
2229,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++keyboard
2230,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++keyboard
2231,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++laptop
2232,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++laptop
2233,test_seen_obj_seen_act,0.0,Chain of Thought 1,type_on++laptop
2234,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++laptop
2235,test_seen_obj_seen_act,0.0,Chain of Thought 1,type_on++laptop
2236,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++laptop
2237,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++laptop
2238,test_seen_obj_seen_act,0.0,Chain of Thought 1,type_on++laptop
2239,test_seen_obj_seen_act,1.0,Chain of Thought 1,type_on++laptop
2240,test_seen_obj_seen_act,0.0,Chain of Thought 1,type_on++laptop
2241,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,use++mouse
2242,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,use++mouse
2243,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,use++mouse
2244,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,use++mouse
2245,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,use++mouse
2246,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,use++mouse
2247,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,use++mouse
2248,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,use++mouse
2249,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,use++mouse
2250,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,use++mouse
2251,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++bicycle
2252,test_seen_obj_seen_act,0.0,Chain of Thought 1,walk++bicycle
2253,test_seen_obj_seen_act,0.0,Chain of Thought 1,walk++bicycle
2254,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++bicycle
2255,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++cow
2256,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++cow
2257,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2258,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2259,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2260,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2261,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2262,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2263,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2264,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2265,test_seen_obj_seen_act,1.0,Chain of Thought 1,walk++dog
2266,test_seen_obj_seen_act,0.0,Chain of Thought 1,walk++dog
2267,test_unseen_obj_seen_act,1.0,Chain of Thought 1,wash++apple
2268,test_unseen_obj_seen_act,1.0,Chain of Thought 1,wash++apple
2269,test_unseen_obj_seen_act,1.0,Chain of Thought 1,wash++apple
2270,test_unseen_obj_seen_act,1.0,Chain of Thought 1,wash++apple
2271,test_unseen_obj_seen_act,1.0,Chain of Thought 1,wash++apple
2272,test_unseen_obj_seen_act,1.0,Chain of Thought 1,wash++apple
2273,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++bicycle
2274,test_seen_obj_seen_act,0.0,Chain of Thought 1,wash++bicycle
2275,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++car
2276,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++car
2277,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++car
2278,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++car
2279,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++dog
2280,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++dog
2281,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++dog
2282,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++dog
2283,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++motorcycle
2284,test_seen_obj_seen_act,0.0,Chain of Thought 1,wash++motorcycle
2285,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++motorcycle
2286,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++motorcycle
2287,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++motorcycle
2288,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++motorcycle
2289,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++motorcycle
2290,test_seen_obj_seen_act,0.0,Chain of Thought 1,wash++motorcycle
2291,test_seen_obj_seen_act,0.0,Chain of Thought 1,wash++motorcycle
2292,test_seen_obj_seen_act,1.0,Chain of Thought 1,wash++motorcycle
2293,test_seen_obj_seen_act,0.0,Chain of Thought 1,watch++tv
2294,test_seen_obj_seen_act,1.0,Chain of Thought 1,watch++tv
2295,test_seen_obj_seen_act,1.0,Chain of Thought 1,watch++tv
2296,test_seen_obj_seen_act,0.0,Chain of Thought 1,watch++tv
2297,test_seen_obj_seen_act,1.0,Chain of Thought 1,watch++tv
2298,test_seen_obj_seen_act,1.0,Chain of Thought 1,watch++tv
2299,test_seen_obj_seen_act,0.0,Chain of Thought 1,watch++tv
2300,test_seen_obj_seen_act,1.0,Chain of Thought 1,watch++tv
2301,test_seen_obj_seen_act,1.0,Chain of Thought 1,watch++tv
2302,test_seen_obj_seen_act,1.0,Chain of Thought 1,watch++tv
2303,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,wear++tie
2304,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,wear++tie
2305,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,wear++tie
2306,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,wear++tie
2307,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,wear++tie
2308,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,wear++tie
2309,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,wear++tie
2310,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,wear++tie
2311,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,wear++tie
2312,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,wear++tie
2313,test_seen_obj_unseen_act,1.0,Chain of Thought 1,wield++knife
2314,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,adjust_or_tie++tie
2315,test_unseen_obj_unseen_act,0.0,Chain of Thought 2,adjust_or_tie++tie
2316,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,adjust_or_tie++tie
2317,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,adjust_or_tie++tie
2318,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,adjust_or_tie++tie
2319,test_unseen_obj_unseen_act,0.0,Chain of Thought 2,adjust_or_tie++tie
2320,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,adjust_or_tie++tie
2321,test_unseen_obj_unseen_act,0.0,Chain of Thought 2,adjust_or_tie++tie
2322,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,adjust_or_tie++tie
2323,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,adjust_or_tie++tie
2324,test_seen_obj_unseen_act,1.0,Chain of Thought 2,block++sports_ball
2325,test_seen_obj_unseen_act,1.0,Chain of Thought 2,block++sports_ball
2326,test_seen_obj_unseen_act,1.0,Chain of Thought 2,block++sports_ball
2327,test_seen_obj_unseen_act,1.0,Chain of Thought 2,block++sports_ball
2328,test_seen_obj_seen_act,1.0,Chain of Thought 2,blow++cake
2329,test_seen_obj_seen_act,0.0,Chain of Thought 2,blow++cake
2330,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2331,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2332,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2333,test_seen_obj_unseen_act,0.0,Chain of Thought 2,board++train
2334,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2335,test_seen_obj_unseen_act,0.0,Chain of Thought 2,board++train
2336,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2337,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2338,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2339,test_seen_obj_unseen_act,1.0,Chain of Thought 2,board++train
2340,test_unseen_obj_unseen_act,0.0,Chain of Thought 2,brush_with++toothbrush
2341,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,brush_with++toothbrush
2342,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,brush_with++toothbrush
2343,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,brush_with++toothbrush
2344,test_unseen_obj_unseen_act,0.0,Chain of Thought 2,brush_with++toothbrush
2345,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,brush_with++toothbrush
2346,test_unseen_obj_unseen_act,0.0,Chain of Thought 2,brush_with++toothbrush
2347,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,brush_with++toothbrush
2348,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,brush_with++toothbrush
2349,test_unseen_obj_unseen_act,1.0,Chain of Thought 2,brush_with++toothbrush
2350,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++handbag
2351,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++handbag
2352,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++handbag
2353,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++handbag
2354,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++handbag
2355,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++handbag
2356,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++handbag
2357,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++handbag
2358,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++handbag
2359,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++handbag
2360,test_seen_obj_seen_act,1.0,Chain of Thought 2,carry++snowboard
2361,test_seen_obj_seen_act,1.0,Chain of Thought 2,carry++snowboard
2362,test_seen_obj_seen_act,1.0,Chain of Thought 2,carry++suitcase
2363,test_seen_obj_seen_act,1.0,Chain of Thought 2,carry++suitcase
2364,test_seen_obj_seen_act,1.0,Chain of Thought 2,carry++suitcase
2365,test_seen_obj_seen_act,1.0,Chain of Thought 2,carry++suitcase
2366,test_seen_obj_seen_act,0.0,Chain of Thought 2,carry++suitcase
2367,test_seen_obj_seen_act,0.0,Chain of Thought 2,carry++suitcase
2368,test_seen_obj_seen_act,1.0,Chain of Thought 2,carry++suitcase
2369,test_seen_obj_seen_act,0.0,Chain of Thought 2,carry++suitcase
2370,test_seen_obj_seen_act,1.0,Chain of Thought 2,carry++suitcase
2371,test_seen_obj_seen_act,0.0,Chain of Thought 2,carry++suitcase
2372,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++surfboard
2373,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++surfboard
2374,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++surfboard
2375,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++surfboard
2376,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++surfboard
2377,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++surfboard
2378,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++surfboard
2379,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++surfboard
2380,test_unseen_obj_seen_act,1.0,Chain of Thought 2,carry++surfboard
2381,test_unseen_obj_seen_act,0.0,Chain of Thought 2,carry++surfboard
2382,test_unseen_obj_seen_act,1.0,Chain of Thought 2,catch++frisbee
2383,test_unseen_obj_seen_act,0.0,Chain of Thought 2,catch++frisbee
2384,test_unseen_obj_seen_act,1.0,Chain of Thought 2,catch++frisbee
2385,test_unseen_obj_seen_act,0.0,Chain of Thought 2,catch++frisbee
2386,test_unseen_obj_seen_act,1.0,Chain of Thought 2,catch++frisbee
2387,test_unseen_obj_seen_act,0.0,Chain of Thought 2,catch++frisbee
2388,test_unseen_obj_seen_act,1.0,Chain of Thought 2,catch++frisbee
2389,test_unseen_obj_seen_act,0.0,Chain of Thought 2,catch++frisbee
2390,test_unseen_obj_seen_act,1.0,Chain of Thought 2,catch++frisbee
2391,test_unseen_obj_seen_act,0.0,Chain of Thought 2,catch++frisbee
2392,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2393,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2394,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2395,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2396,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2397,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2398,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2399,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2400,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2401,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++keyboard
2402,test_seen_obj_seen_act,1.0,Chain of Thought 2,clean++refrigerator
